Date,Location,Total Number Particpants,Total Number of Boats,Average Time Spent Fishing,Tournament Duration,Fish Type,Fish name,Sex,Boarded,Bycatch,Lenght (mm),Weight (Kg),Distance to coast,Zone
March-25-06,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1078,12.02,,4
March-25-06,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1078,10.54,,4
March-24-2012,Ponce Yacht and Fishing Club,104,26,6.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1078,10.89,,2
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1078,13.38,,2
April-01-2017,Ponce Yacht and Fishing Club,199,50,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1078,10.9,,2
Jan-27-02,Cangrejos Yacht Club,172,38,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1077,12.27,18 mi off Cangrejos Yacht Club,1
Jan-14-2012,Cangrejos Yacht Club,119,31,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1077,9.5,,1
March-25-2017,Villa Marina Yacht Harbour,40,10,5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1077,9.1,16 MI off Fajardo,3
April-29-06,Club Náutico de La Parguera,168,42,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1077,8.61,,2
April-6-2019,Ponce Yacht and Fishing Club,164,41,8,2,8835290101,Dolphinfish,M,FALSE,FALSE,1077,12.24,25 mi off Ponce,2
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,M,TRUE,FALSE,1076,13.83,,2
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,M,TRUE,FALSE,1076,11.74,,2
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1076,8.25,,2
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1076,10.84,,2
April-28-2012,Asoc. Pescadores y Dueños de Bote de la Guancha,116,29,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1076,9.07,,2
April-28-2012,Asoc. Pescadores y Dueños de Bote de la Guancha,116,29,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1076,9.53,,2
April-26-2014,Club Náutico de Guayama,34,10,5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1076,10.89,,1
May-3-2013,Ponce Yacht and Fishing Club,76,19,,2,8835290101,Dolphinfish,F,TRUE,TRUE,1076,0,,2
May-19-2013,Club Náutico de La Parguera,68,17,8,2,8835290101,Dolphinfish,M,TRUE,TRUE,1076,6.8,,2
May-19-2013,Club Náutico de La Parguera,68,17,8,2,8835290101,Dolphinfish,F,TRUE,TRUE,1076,6.58,,2
Feb-23-02,Marina Puerto del Rey,215,53,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1075,10.45,5 mi off Luquillo,3
March-18-00,Club Náutico de La Parguera,82,53,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1075,10,,2
March-18-00,Club Náutico de La Parguera,82,53,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1075,14.5,,2
March-25-06,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1075,9.29,,4
March-25-06,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1075,10.43,,4
March-25-06,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1075,11.79,,4
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,M,TRUE,FALSE,1075,12.47,,2
April-28-2012,Asoc. Pescadores y Dueños de Bote de la Guancha,116,29,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,1075,9.98,,2
April-27-2013,Club Náutico de Guayama,36,10,9.3,1,8835290101,Dolphinfish,F,TRUE,FALSE,1075,8.6,,2
May-6-00,Club Náutico de La Parguera,124,31,10.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1075,10.9,,2
May-6-00,Club Náutico de La Parguera,124,31,10.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1075,8.63,,2
May-6-00,Club Náutico de La Parguera,124,31,10.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1075,9.54,,2
May-6-00,Club Náutico de La Parguera,124,31,10.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1075,10,,2
May-6-00,Club Náutico de La Parguera,124,31,10.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1075,10.45,,2
May-6-00,Club Náutico de Guayama,101,22,7,2,8835290101,Dolphinfish,M,TRUE,FALSE,1075,9.09,,2
May-6-00,Club Náutico de Guayama,101,22,7,2,8835290101,Dolphinfish,F,TRUE,FALSE,1075,10,,2
May-6-00,Club Náutico de Guayama,101,22,7,2,8835290101,Dolphinfish,F,TRUE,FALSE,1075,9.54,,2
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,M,TRUE,FALSE,1074,10.29,,2
May -13-2022,Club Nautico de Parguera,,,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1074,7.66,25 mi off Lajas,2
March-19-2022,Club Nautico de la  Parguera,136,35,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1073,9.97,,2
Jan-27-02,Cangrejos Yacht Club,172,38,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1072,10,15 -20 mi off Cangrejos yacht Club,1
Jan-14-2012,Cangrejos Yacht Club,119,31,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1072,7.4,15 mi off Fajardo,1
Feb-01-2020,Club Náutico de San Juan,90,24,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1072,9.29,,1
Feb-02-2020,Club Náutico de San Juan,90,24,8,1,8835290101,Dolphinfish,F,FALSE,FALSE,1072,9.29,,0
March-24-2012,Ponce Yacht and Fishing Club,104,26,6.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1072,13.15,,2
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1072,9.02,,2
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1072,8.89,,2
April-5-2014,Asoc. Pescadores y Dueños de Bote de la Guancha,80,21,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1072,10.89,10 mi off Ponce,2
April-01-2017,Ponce Yacht and Fishing Club,199,50,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1072,10.9,,2
April-6-2019,Ponce Yacht and Fishing Club,164,41,8,2,8835290101,Dolphinfish,F,FALSE,FALSE,1072,9.07,,2
April-6-2019,Ponce Yacht and Fishing Club,164,41,8,2,8835290101,Dolphinfish,M,FALSE,FALSE,1072,8.16,17 mi off Ponce,2
June-08-2019,San Juan Bay Marina,64,16,6,2,8835290101,Dolphinfish,M,TRUE,FALSE,1072,11.11,,1
Feb-22-03,Cangrejos Yacht Club,144,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1071,10.9,50 mi off San Juan,1
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1071,10.8,,4
Jan-27-02,Cangrejos Yacht Club,172,38,9,2,8835290101,Dolphinfish,U,TRUE,FALSE,1070,8.63,,1
Jan-17-04,Club Náutico de Arecibo,134,37,9,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.09,,1
Jan-17-04,Club Náutico de Arecibo,134,37,9,1,8835290101,Dolphinfish,M,TRUE,FALSE,1070,8.63,,1
Jan-17-04,Club Náutico de Arecibo,134,37,9,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,8.63,,1
Jan-14-2012,Cangrejos Yacht Club,119,31,,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,10.5,15 mi off Fajardo,1
Jan-10-2014,San Juan Bay Marina,188,47,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.89,,1
Feb-23-02,Marina Puerto del Rey,215,53,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10,,3
Feb-23-02,Marina Puerto del Rey,215,53,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,0,Off Luquillo,3
Feb-23-02,Marina Puerto del Rey,215,53,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.54,,3
Feb-8-03,Club Náutico de Arecibo,132,33,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,17.27,5 mi off Arecibo,1
Feb-22-03,Cangrejos Yacht Club,144,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,12.72,,1
Feb-21-04,Club Deportivo del Oeste,104,26,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,1070,9.54,,4
Feb-26-05,Marina Puerto Del Rey,140,35,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10,,3
Feb-26-05,Marina Puerto Del Rey,140,35,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.54,,3
March-10-01,Club Náutico de La Parguera,192,48,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,11.36,,2
March-10-01,Club Náutico de La Parguera,192,48,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.09,,2
March-10-01,Club Náutico de La Parguera,192,48,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,1070,8.18,,2
March-10-01,Club Náutico de La Parguera,192,48,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,8.63,,2
March-10-01,Club Náutico de La Parguera,192,48,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,10.45,,2
March-17-01,Ponce Yacht and Fishing Club,88,22,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,12.27,,2
March-17-01,Ponce Yacht and Fishing Club,88,22,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.9,,2
March-31-01,"Club Pesca Deportiva de Ponce, El Tuque",66,19,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,6.81,,2
March-31-01,"Club Pesca Deportiva de Ponce, El Tuque",66,19,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,7.72,,2
March-2-02,Club Náutico de La Parguera,196,49,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10,,2
March-2-02,Club Náutico de La Parguera,196,49,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,10.45,,2
March-2-02,Club Náutico de La Parguera,196,49,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.09,,2
March-2-02,Club Náutico de La Parguera,196,49,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.54,19 mi off Parguera,2
March-16-02,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.54,40 mi off Ponce,2
March-16-02,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,12.27,,2
March-16-02,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,11.81,9-15 mi off Ponce,2
March-23-02,Club Náutico de Boquerón,96,24,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,11.25,31-38 mi off Bouy 2,4
March-23-02,Club Náutico de Boquerón,96,24,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.43,,4
March-23-02,Club Náutico de Boquerón,96,24,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.88,15-20 mi off Boqueron,4
March-23-02,Club Náutico de Boquerón,96,24,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,9.88,37 mi off Boqueron,4
March-23-02,Club Náutico de Boquerón,96,24,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,10.45,30  mi off Boqueron,4
March-29-03,Ponce Yacht and Fishing Club,100,25,9,1,8835290101,Dolphinfish,M,TRUE,FALSE,1070,9.09,,2
March-29-03,Ponce Yacht and Fishing Club,100,25,9,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.54,,2
March-29-03,Ponce Yacht and Fishing Club,100,25,9,1,8835290101,Dolphinfish,M,TRUE,FALSE,1070,9.09,20 mi off Ponce,2
March-20-04,Ponce Yacht and Fishing Club,128,32,8.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,8.18,,2
March-20-04,Ponce Yacht and Fishing Club,128,32,8.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1070,11.81,,2
March-20-04,Ponce Yacht and Fishing Club,128,32,8.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1070,9.54,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.9,10 mi off Lajas,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.45,10 mi off Lajas,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10,10 mi off Lajas,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.45,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.9,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.45,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.45,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.45,,2
March-19-05,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,1070,10.9,,2
March-19-05,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.45,,2
March-25-06,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,0,,4
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.97,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,11.33,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.43,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.43,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,9.52,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,11.33,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.52,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,11.79,,2
March-24-07,Club Náutico de Boquerón,80,20,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,8.16,,4
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,12.24,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,12.24,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,10.88,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,8.16,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.88,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.97,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.54,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,11.33,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,9.97,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.43,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.54,,2
March-8-2014,Ponce Yacht and Fishing Club,99,26,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.43,35 mi off Parguera,2
April-21-01,Asoc. Pescadores y Dueños de Bote de la Guancha,84,21,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.54,,2
April-6-02,"Club Pesca Deportiva de Ponce, El Tuque",60,15,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10,30 mi off Ponce,2
April-17-04,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.09,,4
April-17-04,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,8.18,,4
April-17-04,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.54,,4
April-25-04,Asoc. Pescadores y Dueños de Bote de la Guancha,240,48,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,7,,2
April-25-04,Asoc. Pescadores y Dueños de Bote de la Guancha,240,48,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,7.78,,2
April-25-04,Asoc. Pescadores y Dueños de Bote de la Guancha,240,48,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,7.72,,2
April-2-05,Club Náutico de Boquerón,100,25,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,11.81,,4
April-2-05,Club Náutico de Boquerón,100,25,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.54,,4
April-2-05,Club Náutico de Boquerón,100,25,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10,25 mi off Cabo Rojo Lighthouse,4
April-16-05,Club Náutico de La Parguera,188,47,10.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,8.18,,4
April-16-05,Club Náutico de La Parguera,188,47,10.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,10.45,13 mi off Parguera,4
April-30-05,Asoc. Pescadores y Dueños de Bote de la Guancha,128,32,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10,,2
April-30-05,Asoc. Pescadores y Dueños de Bote de la Guancha,128,32,8,2,8835290101,dolphinfish,F,TRUE,FALSE,1070,10.9,,2
April-30-05,Asoc. Pescadores y Dueños de Bote de la Guancha,128,32,8,2,8835290101,dolphinfish,M,TRUE,FALSE,1070,10,,2
April-30-05,Asoc. Pescadores y Dueños de Bote de la Guancha,128,32,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,11.36,,2
April-28-2012,Asoc. Pescadores y Dueños de Bote de la Guancha,116,29,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,11.34,,2
April-28-2012,Asoc. Pescadores y Dueños de Bote de la Guancha,116,29,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,1070,9.07,,2
Arpil-14-84,Playa Santa,,,,1,8835290101,Dolphinfish,F,TRUE,FALSE,1070,8.63,,2
Arpil-14-84,Playa Santa,,,,1,8835290101,Dolphinfish,U,TRUE,FALSE,1070,6.81,,2
May-6-00,Asoc. Pescadores y Dueños de Bote de la Guancha,0,0,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,1070,7,,2
May-4-02,Asoc. Pescadores y Dueños de Bote de la Guancha,88,22,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,8.18,,2
May-4-02,Asoc. Pescadores y Dueños de Bote de la Guancha,88,22,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,11.36,,2
May-4-02,Asoc. Pescadores y Dueños de Bote de la Guancha,88,22,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,11.36,,2
May-4-02,Asoc. Pescadores y Dueños de Bote de la Guancha,88,22,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.45,,2
May-4-02,Asoc. Pescadores y Dueños de Bote de la Guancha,88,22,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,11.36,,2
May-3-03,Asoc. Pescadores y Dueños de Bote de la Guancha,144,36,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.6,,2
May-3-03,Asoc. Pescadores y Dueños de Bote de la Guancha,144,36,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,12.72,,2
May-14-83,Ponce Yacht and Fishing Club,,23,8.5,2,8835290101,Dolphinfish,F,TRUE,TRUE,1070,10.45,,2
May-14-83,Ponce Yacht and Fishing Club,,23,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1070,9.54,,2
May-28-83,Club Náutico de La Parguera,,23,8.5,,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.22,,2
May-02-86,Ponce Yacht and Fishing Club,,,,2,8835290101,Dolphinfish,U,TRUE,TRUE,1070,9.54,Off Parguera,2
May-23-86,Club Náutico de La Parguera,,,,2,8835290101,Dolphinfish,U,TRUE,TRUE,1070,11.81,,2
May-31-86,Ponce Yacht and Fishing Club,,,,2,8835290101,Dolphinfish,U,TRUE,TRUE,1070,10,Off Playa Santa,2
July-25-2021,Club Náutico de Arecibo,200,50,7,2,8835290101,Dolphinfish,U,TRUE,TRUE,1070,10.8,,1
Oct-12-02,Club Náutico de San Juan,164,41,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,12.5,12 mi N San Juan,1
Oct-12-02,Club Náutico de San Juan,164,41,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.09,7 mi off San Juan,1
Oct-2-04,Club Náutico de Boquerón,240,60,8,2,8835290101,Dolphinfish,F,TRUE,TRUE,1070,,S off Placeres,4
Nov-3-01,Club Náutico de San Juan,63,16,9,2,8835290101,Dolphinfish,U,TRUE,FALSE,1070,11.8,,1
Nov-16-02,Club Nautico  de Guayama,104,26,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,10.45,,2
Nov-23-02,Club Deportivo del Oeste,104,26,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,0,,4
Nov-17-2018,Marina Puerto del Rey,196,49,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1070,9.07,,3
Dec-1-01,Vistamar Marina,136,34,10,1,8835290101,Dolphinfish,M,TRUE,FALSE,1070,9.54,,1
Jan-27-02,Cangrejos Yacht Club,172,38,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1069,14.09,,1
Feb-11-06,Club Náutico de San Juan,80,25,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1069,12.7,,1
March-4-06,Culebra Anglers Challenge,72,18,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1069,8.61,,3
March-24-2012,Ponce Yacht and Fishing Club,104,26,6.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1069,10.89,,2
April-1-06,Ponce Yacht and Fishing Club,116,29,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1069,9.52,,2
April-1-06,Ponce Yacht and Fishing Club,116,29,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1069,9.07,,2
Jan-14-2012,Cangrejos Yacht Club,119,31,,2,8835290101,Dolphinfish,M,TRUE,FALSE,1068,9,17 mi off Fajardo,1
Feb-23-2013,Club Deportivo del Oeste,136,34,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1068,9.89,,4
March-10-2018,Club Náutico de La Parguera,212,53,7,2,8835290101,Dolphinfish,M,TRUE,FALSE,1068,12.7,,3
March-19-2022,Club Nautico de la  Parguera,136,35,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1068,10.85,,2
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1068,9.52,,2
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1068,9.11,,2
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,1068,11.79,,2
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1068,8.61,,2
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1068,9.07,,2
Jan-14-2012,Cangrejos Yacht Club,119,31,,2,8835290101,Dolphinfish,M,TRUE,FALSE,1067,10,12 mi off Fajardo,1
Feb-09-2019,Cangrejos Yacht Club,71,18,6,1,8835290101,Dolphinfish,U,TRUE,FALSE,1067,10.88,,1
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1067,10.45,,2
April-6-2019,Ponce Yacht and Fishing Club,164,41,8,2,8835290101,Dolphinfish,F,FALSE,FALSE,1067,8.61,25 mi off Ponce,2
June-08-2019,San Juan Bay Marina,64,16,6,2,8835290101,Dolphinfish,F,TRUE,FALSE,1067,9.07,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1066,14.96,4 mi off Loíza,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1066,10.43,20 mi off Piñones,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1066,4.17,,1
Jan-19-08,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1066,0,,1
Jan-10-09,Cangrejos Yacht Club,332,83,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1066,9.52,,1
Jan-10-09,Cangrejos Yacht Club,332,83,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1066,9.97,,1
Jan-18-2014,Cangrejos Yacht Club,116,32,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1066,9.8,28 mi off Carolina,0
Jan-24-2015,Club Náutico de San Juan,100,25,6,1,8835290101,Dolphinfish,F,TRUE,FALSE,1066,9.07,,1
Feb-4-06,Cangrejos Yacht Club,140,35,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1066,9.52,,1
Feb-4-06,Cangrejos Yacht Club,140,35,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1066,9.97,,1
Feb-4-06,Cangrejos Yacht Club,140,35,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1066,12.24,,1
Feb-4-06,Cangrejos Yacht Club,140,35,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1066,9.07,,1
Feb-4-06,Cangrejos Yacht Club,140,35,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1066,10.43,,1
Feb-11-06,Club Náutico de San Juan,80,25,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1066,12.47,,1
Feb-11-06,Club Náutico de San Juan,80,25,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1066,11.11,,1
Feb-3-07,Club Deportivo del Oeste,88,22,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1066,10.88,,4
Feb-3-07,Club Deportivo del Oeste,88,22,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1066,9.07,,4
